ID,BundleID,Items,Resource1,Amount1,Resource2,Amount2,Resource3,Amount3,InventorySlots,ResourceDistribution,DistributionRange,TalentBonuses,CaptainLevelMultiplier,SubscriptionDays,PremiumDays,FreePremiumDays,XPBonusHours,HC,SC_ITEM,SC_CREW,VICTORY_TOKEN,SEASON_POINT,SC_GUILD,SC_UPGRADE_R1,SC_UPGRADE_R2,SC_UPGRADE_R3,SC_UPGRADE_R4,SC_UPGRADE_R5,SC_EVOLVE_R1,SC_EVOLVE_R2,SC_EVOLVE_R3,SC_EVOLVE_R4,SC_EVOLVE_R5,SC_EVENT_TICKET,SC_BATTLE_COIN
9153,LEAGUE_BOX_R3_PIECE_1_YELLOW,ITEM_PIECE_YELLOW_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,LEAGUE_BOX_R3_PIECE_2_YELLOW,ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,LEAGUE_BOX_R3_PIECE_3_YELLOW,ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9156,LEAGUE_BOX_R3_PIECE_4_YELLOW,ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,LEAGUE_BOX_R3_PIECE_5_YELLOW,ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3;ITEM_PIECE_YELLOW_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9158,LEAGUE_BOX_R3_PIECE_1_GREEN,ITEM_PIECE_GREEN_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,LEAGUE_BOX_R3_PIECE_2_GREEN,ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9160,LEAGUE_BOX_R3_PIECE_3_GREEN,ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,LEAGUE_BOX_R3_PIECE_4_GREEN,ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,LEAGUE_BOX_R3_PIECE_5_GREEN,ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3;ITEM_PIECE_GREEN_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,LEAGUE_BOX_R3_PIECE_1_BLUE,ITEM_PIECE_BLUE_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,LEAGUE_BOX_R3_PIECE_2_BLUE,ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,LEAGUE_BOX_R3_PIECE_3_BLUE,ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LEAGUE_BOX_R3_PIECE_4_BLUE,ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,LEAGUE_BOX_R3_PIECE_5_BLUE,ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3;ITEM_PIECE_BLUE_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9168,LEAGUE_BOX_R4_PIECE_1_RED,ITEM_PIECE_RED_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9169,LEAGUE_BOX_R4_PIECE_2_RED,ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9170,LEAGUE_BOX_R4_PIECE_3_RED,ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,LEAGUE_BOX_R4_PIECE_4_RED,ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172,LEAGUE_BOX_R4_PIECE_5_RED,ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4;ITEM_PIECE_RED_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9173,LEAGUE_BOX_R4_PIECE_1_YELLOW,ITEM_PIECE_YELLOW_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9174,LEAGUE_BOX_R4_PIECE_2_YELLOW,ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,LEAGUE_BOX_R4_PIECE_3_YELLOW,ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9176,LEAGUE_BOX_R4_PIECE_4_YELLOW,ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9177,LEAGUE_BOX_R4_PIECE_5_YELLOW,ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4;ITEM_PIECE_YELLOW_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9178,LEAGUE_BOX_R4_PIECE_1_GREEN,ITEM_PIECE_GREEN_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9179,LEAGUE_BOX_R4_PIECE_2_GREEN,ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9180,LEAGUE_BOX_R4_PIECE_3_GREEN,ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181,LEAGUE_BOX_R4_PIECE_4_GREEN,ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182,LEAGUE_BOX_R4_PIECE_5_GREEN,ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4;ITEM_PIECE_GREEN_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9183,LEAGUE_BOX_R4_PIECE_1_BLUE,ITEM_PIECE_BLUE_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9184,LEAGUE_BOX_R4_PIECE_2_BLUE,ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9185,LEAGUE_BOX_R4_PIECE_3_BLUE,ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9186,LEAGUE_BOX_R4_PIECE_4_BLUE,ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187,LEAGUE_BOX_R4_PIECE_5_BLUE,ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4;ITEM_PIECE_BLUE_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188,LEAGUE_BOX_R5_PIECE_1_RED,ITEM_PIECE_RED_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9189,LEAGUE_BOX_R5_PIECE_2_RED,ITEM_PIECE_RED_R5;ITEM_PIECE_RED_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9190,LEAGUE_BOX_R5_PIECE_3_RED,ITEM_PIECE_RED_R5;ITEM_PIECE_RED_R5;ITEM_PIECE_RED_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9191,LEAGUE_BOX_R5_PIECE_4_RED,ITEM_PIECE_RED_R5;ITEM_PIECE_RED_R5;ITEM_PIECE_RED_R5;ITEM_PIECE_RED_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9192,LEAGUE_BOX_R5_PIECE_1_YELLOW,ITEM_PIECE_YELLOW_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9193,LEAGUE_BOX_R5_PIECE_2_YELLOW,ITEM_PIECE_YELLOW_R5;ITEM_PIECE_YELLOW_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9194,LEAGUE_BOX_R5_PIECE_3_YELLOW,ITEM_PIECE_YELLOW_R5;ITEM_PIECE_YELLOW_R5;ITEM_PIECE_YELLOW_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9195,LEAGUE_BOX_R5_PIECE_4_YELLOW,ITEM_PIECE_YELLOW_R5;ITEM_PIECE_YELLOW_R5;ITEM_PIECE_YELLOW_R5;ITEM_PIECE_YELLOW_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9196,LEAGUE_BOX_R5_PIECE_1_GREEN,ITEM_PIECE_GREEN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9197,LEAGUE_BOX_R5_PIECE_2_GREEN,ITEM_PIECE_GREEN_R5;ITEM_PIECE_GREEN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9198,LEAGUE_BOX_R5_PIECE_3_GREEN,ITEM_PIECE_GREEN_R5;ITEM_PIECE_GREEN_R5;ITEM_PIECE_GREEN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9199,LEAGUE_BOX_R5_PIECE_4_GREEN,ITEM_PIECE_GREEN_R5;ITEM_PIECE_GREEN_R5;ITEM_PIECE_GREEN_R5;ITEM_PIECE_GREEN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,LEAGUE_BOX_R5_PIECE_1_BLUE,ITEM_PIECE_BLUE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9201,LEAGUE_BOX_R5_PIECE_2_BLUE,ITEM_PIECE_BLUE_R5;ITEM_PIECE_BLUE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9202,LEAGUE_BOX_R5_PIECE_3_BLUE,ITEM_PIECE_BLUE_R5;ITEM_PIECE_BLUE_R5;ITEM_PIECE_BLUE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9203,LEAGUE_BOX_R5_PIECE_4_BLUE,ITEM_PIECE_BLUE_R5;ITEM_PIECE_BLUE_R5;ITEM_PIECE_BLUE_R5;ITEM_PIECE_BLUE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9204,RANDOM_EXTRA_PARTS_R1,,SC_UPGRADE_R1,12,,,,,,NORMAL,28,,,,,,,,,,,,,12,,,,,,,,,,,
9205,RANDOM_EXTRA_PARTS_R2,,SC_UPGRADE_R2,14,,,,,,NORMAL,12,,,,,,,,,,,,,,14,,,,,,,,,,
9206,RANDOM_EXTRA_PARTS_R3,,SC_UPGRADE_R3,7,,,,,,NORMAL,7,,,,,,,,,,,,,,,7,,,,,,,,,
9207,RANDOM_EXTRA_PARTS_R4,,SC_UPGRADE_R4,3,,,,,,NORMAL,7,,,,,,,,,,,,,,,,3,,,,,,,,
9208,RANDOM_EXTRA_PARTS_R5,,SC_UPGRADE_R5,1,,,,,,NORMAL,1,,,,,,,,,,,,,,,,,1,,,,,,,
9209,RANDOM_EXTRA_EVO_R1,,SC_EVOLVE_R1,2,,,,,,NORMAL,6,,,,,,,,,,,,,,,,,,2,,,,,,
9210,RANDOM_EXTRA_EVO_R2,,SC_EVOLVE_R2,1,,,,,,NORMAL,5,,,,,,,,,,,,,,,,,,,1,,,,,
9211,RANDOM_EXTRA_EVO_R3,,SC_EVOLVE_R3,1,,,,,,NORMAL,4,,,,,,,,,,,,,,,,,,,,1,,,,
9212,RANDOM_EXTRA_EVO_R4,,SC_EVOLVE_R4,1,,,,,,NORMAL,3,,,,,,,,,,,,,,,,,,,,,1,,,
9213,RANDOM_EXTRA_EVO_R5,,SC_EVOLVE_R5,1,,,,,,NORMAL,1,,,,,,,,,,,,,,,,,,,,,,1,,
9214,BATTLE_BOX_FTUE_R1,,SC_UPGRADE_R1,17,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,
9215,FREE_BOX_PARTS_BOX_FTUE_R1,,SC_UPGRADE_R1,15,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,
9216,STARS_BOX_PARTS_BOX_FTUE_R2,,SC_UPGRADE_R2,10,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,
9217,SCRAP_BONUS_PARTS_R1_R1,,SC_UPGRADE_R1,12,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,
9218,SCRAP_BONUS_PARTS_R1_R2,,SC_UPGRADE_R2,6,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,
9219,SCRAP_BONUS_PARTS_R1_R3,,SC_UPGRADE_R3,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,
9220,SCRAP_BONUS_PARTS_R1_R4,,SC_UPGRADE_R4,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
9221,SCRAP_BONUS_PARTS_R1_R5,,SC_UPGRADE_R5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9222,SCRAP_BONUS_PARTS_R2_R2,,SC_UPGRADE_R2,14,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,
9223,SCRAP_BONUS_PARTS_R2_R3,,SC_UPGRADE_R3,14,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,
9224,SCRAP_BONUS_PARTS_R2_R4,,SC_UPGRADE_R4,3,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
9225,SCRAP_BONUS_PARTS_R2_R5,,SC_UPGRADE_R5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9226,SCRAP_BONUS_PARTS_R3_R3,,SC_UPGRADE_R3,34,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,
9227,SCRAP_BONUS_PARTS_R3_R4,,SC_UPGRADE_R4,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,
9228,SCRAP_BONUS_PARTS_R3_R5,,SC_UPGRADE_R5,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
9229,SCRAP_BONUS_PARTS_R4_R4,,SC_UPGRADE_R4,12,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,
9230,SCRAP_BONUS_PARTS_R4_R5,,SC_UPGRADE_R5,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
9231,SCRAP_BONUS_PARTS_R5_R5,,SC_UPGRADE_R5,8,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
9232,PRE_REG_BOX_PEARLS,,HC,200,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,
9233,PRE_REG_BOX_PARTS_R3,,SC_UPGRADE_R1,45,SC_UPGRADE_R2,27,SC_UPGRADE_R3,30,,,,,,,,,,,,,,,,45,27,30,,,,,,,,,
9234,PREMIUM_BOX_EVO_R4_STACK_X10,,SC_EVOLVE_R4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
9235,GLOBAL_LAUNCH_PEARLS,,HC,300,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,
9236,GLOBAL_LAUNCH_RARE_EVO,,SC_EVOLVE_R3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,
9237,GLOBAL_LAUNCH_EPIC_EVO,,SC_EVOLVE_R4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
9238,LEAGUE_BOX_R3_PIECE_1_TEAL,ITEM_PIECE_TEAL_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9239,LEAGUE_BOX_R3_PIECE_2_TEAL,ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9240,LEAGUE_BOX_R3_PIECE_3_TEAL,ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9241,LEAGUE_BOX_R3_PIECE_4_TEAL,ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9242,LEAGUE_BOX_R3_PIECE_5_TEAL,ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3;ITEM_PIECE_TEAL_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9243,LEAGUE_BOX_R4_PIECE_1_TEAL,ITEM_PIECE_TEAL_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9244,LEAGUE_BOX_R4_PIECE_2_TEAL,ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9245,LEAGUE_BOX_R4_PIECE_3_TEAL,ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9246,LEAGUE_BOX_R4_PIECE_4_TEAL,ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9247,LEAGUE_BOX_R4_PIECE_5_TEAL,ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4;ITEM_PIECE_TEAL_R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9248,LEAGUE_BOX_R5_PIECE_1_TEAL,ITEM_PIECE_TEAL_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9249,LEAGUE_BOX_R5_PIECE_2_TEAL,ITEM_PIECE_TEAL_R5;ITEM_PIECE_TEAL_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9250,LEAGUE_BOX_R5_PIECE_3_TEAL,ITEM_PIECE_TEAL_R5;ITEM_PIECE_TEAL_R5;ITEM_PIECE_TEAL_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9251,LEAGUE_BOX_R5_PIECE_4_TEAL,ITEM_PIECE_TEAL_R5;ITEM_PIECE_TEAL_R5;ITEM_PIECE_TEAL_R5;ITEM_PIECE_TEAL_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001,DEBUG_ITEM_BUNDLE,CANNON_R1_E1;CANNON_BLAST_R1_E1;CANNON_SNIPER_R1_E1;CARRONADE_R1_E1;SPEED_PASSIVE_R1_E1;TORPEDO_R1_E1;TORPEDO_FAST_R1_E1;MORTAR_R1_E1;MORTAR_LONG_RANGE_R1_E1;MORTAR_LARGE_AREA_R1_E1;GRENADE_R1_E1;SHIELD_R1_E1;GEAR_LUBE_R1_E1;RUDDER_PASSIVE_R1_E1;SPEED_NITRO_R1_E1;SPEED_OVERBOOST_R1_E1;AREA_HEAL_R1_E1;SELF_HEAL_R1_E1;HEALTH_PACK_R1_E1;FREEZE_GUN_R1_E1;TESLA_STUN_R1_E1;MORTAR_BIG_R1_E1;SHIELD_BIG_R1_E1;RAILGUN_R1_E1;MISSILE_R1_E1;MINE_R1_E1;FLARE_GUN_R1_E1;REGEN_R1_E1;TORPEDO_TRIPLE_R1_E1;AREA_SLOW_R1_E1;FIRE_BOMB_R1_E1;NAPALM_R1_E1;TESLA_SHIELD_R1_E1,,,,,,,25,NONE,,0,0,,,,,,,,,,,,,,,,,,,,,,
10002,DEBUG_XP_BUNDLE,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,
11000,SC_UPGRADE_R1_E1_LvL1,,SC_UPGRADE_R1,45,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,
11001,SC_UPGRADE_R1_E1_LvL2,,SC_UPGRADE_R1,47,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,
11002,SC_UPGRADE_R1_E1_LvL3,,SC_UPGRADE_R1,51,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,
11003,SC_UPGRADE_R1_E1_LvL4,,SC_UPGRADE_R1,59,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,
11004,SC_UPGRADE_R1_E1_LvL5,,SC_UPGRADE_R1,71,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,
11005,SC_UPGRADE_R1_E1_LvL6,,SC_UPGRADE_R1,88,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,
11006,SC_UPGRADE_R1_E1_LvL7,,SC_UPGRADE_R1,111,,,,,,,,,,,,,,,,,,,,307,,,,,,,,,,,
11007,SC_UPGRADE_R1_E1_LvL8,,SC_UPGRADE_R1,141,,,,,,,,,,,,,,,,,,,,426,,,,,,,,,,,
11008,SC_UPGRADE_R1_E1_LvL9,,SC_UPGRADE_R1,177,,,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,
11009,SC_UPGRADE_R1_E1_LvL10,,SC_UPGRADE_R1,219,,,,,,,,,,,,,,,,,,,,736,,,,,,,,,,,
11010,SC_UPGRADE_R1_E2_LvL1,,SC_UPGRADE_R1,219,,,,,,,,,,,,,,,,,,,,736,,,,,,,,,,,
11011,SC_UPGRADE_R1_E2_LvL2,,SC_UPGRADE_R1,314,,,,,,,,,,,,,,,,,,,,927,,,,,,,,,,,
11012,SC_UPGRADE_R1_E2_LvL3,,SC_UPGRADE_R1,414,,,,,,,,,,,,,,,,,,,,1126,,,,,,,,,,,
11013,SC_UPGRADE_R1_E2_LvL4,,SC_UPGRADE_R1,519,,,,,,,,,,,,,,,,,,,,1334,,,,,,,,,,,
11014,SC_UPGRADE_R1_E2_LvL5,,SC_UPGRADE_R1,628,,,,,,,,,,,,,,,,,,,,1553,,,,,,,,,,,
11015,SC_UPGRADE_R1_E2_LvL6,,SC_UPGRADE_R1,744,,,,,,,,,,,,,,,,,,,,1783,,,,,,,,,,,
11016,SC_UPGRADE_R1_E2_LvL7,,SC_UPGRADE_R1,866,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,
11017,SC_UPGRADE_R1_E2_LvL8,,SC_UPGRADE_R1,994,,,,,,,,,,,,,,,,,,,,2283,,,,,,,,,,,
11018,SC_UPGRADE_R1_E2_LvL9,,SC_UPGRADE_R1,1129,,,,,,,,,,,,,,,,,,,,2551,,,,,,,,,,,
11019,SC_UPGRADE_R1_E2_LvL10,,SC_UPGRADE_R1,1268,,,,,,,,,,,,,,,,,,,,2829,,,,,,,,,,,
11020,SC_UPGRADE_R1_E3_LvL1,,SC_UPGRADE_R1,1268,,,,,,,,,,,,,,,,,,,,2829,,,,,,,,,,,
11021,SC_UPGRADE_R1_E3_LvL2,,SC_UPGRADE_R1,1500,,,,,,,,,,,,,,,,,,,,3119,,,,,,,,,,,
11022,SC_UPGRADE_R1_E3_LvL3,,SC_UPGRADE_R1,1735,,,,,,,,,,,,,,,,,,,,3412,,,,,,,,,,,
11023,SC_UPGRADE_R1_E3_LvL4,,SC_UPGRADE_R1,1974,,,,,,,,,,,,,,,,,,,,3711,,,,,,,,,,,
11024,SC_UPGRADE_R1_E3_LvL5,,SC_UPGRADE_R1,2219,,,,,,,,,,,,,,,,,,,,4017,,,,,,,,,,,
11025,SC_UPGRADE_R1_E3_LvL6,,SC_UPGRADE_R1,2472,,,,,,,,,,,,,,,,,,,,4333,,,,,,,,,,,
11026,SC_UPGRADE_R1_E3_LvL7,,SC_UPGRADE_R1,2734,,,,,,,,,,,,,,,,,,,,4661,,,,,,,,,,,
11027,SC_UPGRADE_R1_E3_LvL8,,SC_UPGRADE_R1,3007,,,,,,,,,,,,,,,,,,,,5001,,,,,,,,,,,
11028,SC_UPGRADE_R1_E3_LvL9,,SC_UPGRADE_R1,3288,,,,,,,,,,,,,,,,,,,,5352,,,,,,,,,,,
11029,SC_UPGRADE_R1_E3_LvL10,,SC_UPGRADE_R1,3575,,,,,,,,,,,,,,,,,,,,5711,,,,,,,,,,,
11030,SC_UPGRADE_R1_E4_LvL1,,SC_UPGRADE_R1,3575,,,,,,,,,,,,,,,,,,,,5711,,,,,,,,,,,
11031,SC_UPGRADE_R1_E4_LvL2,,SC_UPGRADE_R1,3941,,,,,,,,,,,,,,,,,,,,6077,,,,,,,,,,,
11032,SC_UPGRADE_R1_E4_LvL3,,SC_UPGRADE_R1,4308,,,,,,,,,,,,,,,,,,,,6444,,,,,,,,,,,
11033,SC_UPGRADE_R1_E4_LvL4,,SC_UPGRADE_R1,4679,,,,,,,,,,,,,,,,,,,,6814,,,,,,,,,,,
11034,SC_UPGRADE_R1_E4_LvL5,,SC_UPGRADE_R1,5055,,,,,,,,,,,,,,,,,,,,7190,,,,,,,,,,,
11035,SC_UPGRADE_R1_E4_LvL6,,SC_UPGRADE_R1,5440,,,,,,,,,,,,,,,,,,,,7575,,,,,,,,,,,
11036,SC_UPGRADE_R1_E4_LvL7,,SC_UPGRADE_R1,5836,,,,,,,,,,,,,,,,,,,,7971,,,,,,,,,,,
11037,SC_UPGRADE_R1_E4_LvL8,,SC_UPGRADE_R1,6245,,,,,,,,,,,,,,,,,,,,8380,,,,,,,,,,,
11038,SC_UPGRADE_R1_E4_LvL9,,SC_UPGRADE_R1,6664,,,,,,,,,,,,,,,,,,,,8799,,,,,,,,,,,
11039,SC_UPGRADE_R1_E4_LvL10,,SC_UPGRADE_R1,7091,,,,,,,,,,,,,,,,,,,,9225,,,,,,,,,,,
11040,SC_UPGRADE_R1_E5_LvL1,,SC_UPGRADE_R1,7091,,,,,,,,,,,,,,,,,,,,9225,,,,,,,,,,,
11041,SC_UPGRADE_R1_E5_LvL2,,SC_UPGRADE_R1,7521,,,,,,,,,,,,,,,,,,,,9654,,,,,,,,,,,
11042,SC_UPGRADE_R1_E5_LvL3,,SC_UPGRADE_R1,7950,,,,,,,,,,,,,,,,,,,,10084,,,,,,,,,,,
