IDText,Level,CaptainRequirement,XP,TrainingTime,Price,Currency,Talents,AchievementID,,
AREA_SLOW,8,15,2100,140400,207000,SC_CREW,SKILL_AREA_SLOW_FLIGHT_TIME_M_2,,,
AREA_SLOW,9,15,2300,151200,310000,SC_CREW,SKILL_AREA_SLOW_DURATION_M_5,,,
AREA_SLOW,10,15,2400,158400,445000,SC_CREW,SKILL_AREA_SLOW_FLIGHT_TIME_M_2,,,
AREA_SLOW,11,15,2500,169200,525000,SC_CREW,SKILL_AREA_SLOW_SLOW_M_5,,,
AREA_SLOW,12,15,2800,187200,860000,SC_CREW,SKILL_AREA_SLOW_FLIGHT_TIME_M_2,,,
AREA_SLOW,13,15,3000,201600,940000,SC_CREW,SKILL_AREA_SLOW_DURATION_M_5,,,
AREA_SLOW,14,15,3300,223200,1310000,SC_CREW,SKILL_AREA_SLOW_FLIGHT_TIME_M_2,,,
AREA_SLOW,15,15,3600,237600,1605000,SC_CREW,SKILL_AREA_SLOW_SLOW_M_5,,,
AREA_SLOW,16,15,3900,259200,1850000,SC_CREW,SKILL_AREA_SLOW_FLIGHT_TIME_M_2,,,
FREEZE_GUN,1,4,15,180,8500,SC_CREW,SKILL_FREEZE_GUN_SLOW_M_5,,,
FREEZE_GUN,2,4,40,1800,17500,SC_CREW,SKILL_FREEZE_GUN_DURATION_M_5,,,
FREEZE_GUN,3,8,300,21600,24500,SC_CREW,SKILL_FREEZE_GUN_COOLDOWN_M_5,,,
FREEZE_GUN,4,11,700,43200,62000,SC_CREW,SKILL_FREEZE_GUN_SLOW_M_5,,,
FREEZE_GUN,5,14,1000,64800,80000,SC_CREW,SKILL_FREEZE_GUN_DURATION_M_5,,,
FREEZE_GUN,6,15,1300,86400,170000,SC_CREW,SKILL_FREEZE_GUN_SLOW_M_5,,,
FREEZE_GUN,7,15,2200,147600,248000,SC_CREW,SKILL_FREEZE_GUN_COOLDOWN_M_5,,,
FREEZE_GUN,8,15,2400,158400,445000,SC_CREW,SKILL_FREEZE_GUN_SLOW_REDUCE_HEALING_M_10,,,
FREEZE_GUN,9,15,2500,169200,525000,SC_CREW,SKILL_FREEZE_GUN_DURATION_M_5,,,
FREEZE_GUN,10,15,2800,187200,860000,SC_CREW,SKILL_FREEZE_GUN_SLOW_M_5,,,
FREEZE_GUN,11,15,3200,216000,1115000,SC_CREW,SKILL_FREEZE_GUN_COOLDOWN_M_5,,,
FREEZE_GUN,12,15,3600,237600,1605000,SC_CREW,SKILL_FREEZE_GUN_SLOW_M_5,,,
FREEZE_GUN,13,15,3900,259200,1850000,SC_CREW,SKILL_FREEZE_GUN_DURATION_M_5,,,
SPEED_NITRO,1,4,15,180,8500,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,2,4,25,900,12500,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,3,4,40,1800,17500,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,4,6,100,7200,22500,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,5,8,300,21600,24500,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,6,9,400,28800,33000,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,7,11,700,43200,62000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,8,12,800,50400,71000,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,9,14,1000,64800,80000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,10,15,1200,79200,132000,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,11,15,1300,86400,170000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,12,15,2100,140400,207000,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,13,15,2200,147600,248000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,14,15,2300,151200,310000,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,15,15,2400,158400,445000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,16,15,2400,162000,470000,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,17,15,2500,169200,525000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,18,15,2700,180000,750000,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,19,15,2800,187200,860000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,20,15,3000,201600,940000,SC_CREW,SKILL_NITRO_SPEED_M_2,,,
SPEED_NITRO,21,15,3200,216000,1115000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,22,15,3300,223200,1310000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,23,15,3600,237600,1605000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,24,15,3700,244800,1645000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_NITRO,25,15,3900,259200,1850000,SC_CREW,SKILL_NITRO_COOLDOWN_M_2,,,
SPEED_OVERBOOST,1,4,15,180,8500,SC_CREW,SKILL_OVERBOOST_SPEED_M_5,,,
SPEED_OVERBOOST,2,7,200,14400,22500,SC_CREW,SKILL_OVERBOOST_SPEED_M_5,,,
SPEED_OVERBOOST,3,12,800,50400,71000,SC_CREW,SKILL_OVERBOOST_SPEED_M_5,,,
SPEED_OVERBOOST,4,15,2100,136800,196000,SC_CREW,SKILL_OVERBOOST_SPEED_M_5,,,
SPEED_OVERBOOST,5,15,2300,154800,385000,SC_CREW,SKILL_OVERBOOST_SPEED_M_5,,,
SPEED_OVERBOOST,6,15,2700,180000,750000,SC_CREW,SKILL_OVERBOOST_SPEED_M_5,,,
SPEED_OVERBOOST,7,15,3200,216000,1115000,SC_CREW,SKILL_OVERBOOST_SPEED_M_5,,,
SPEED_OVERBOOST,8,15,3900,259200,1850000,SC_CREW,SKILL_OVERBOOST_SPEED_M_5,,,
TESLA_BOLT,1,4,15,180,8500,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_2,,,
TESLA_BOLT,2,4,25,900,12500,SC_CREW,SKILL_TESLA_BOLT_COOLDOWN_M_5,,,
TESLA_BOLT,3,6,100,7200,22500,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_2,,,
TESLA_BOLT,4,8,300,21600,24500,SC_CREW,SKILL_TESLA_BOLT_COOLDOWN_M_5,,,
TESLA_BOLT,5,10,600,36000,47000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_2,,,
TESLA_BOLT,6,12,800,50400,71000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_5,,,
TESLA_BOLT,7,15,1100,72000,98000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_2,,,
TESLA_BOLT,8,15,1300,86400,170000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_5,,,
TESLA_BOLT,9,15,2100,140400,207000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_2,,,
TESLA_BOLT,10,15,2300,151200,310000,SC_CREW,SKILL_TESLA_BOLT_STUN_DISABLE_HEALING,,,
TESLA_BOLT,11,15,2400,158400,445000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_5,,,
TESLA_BOLT,12,15,2500,165600,485000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_5,,,
TESLA_BOLT,13,15,2700,180000,750000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_5,,,
TESLA_BOLT,14,15,2900,194400,920000,SC_CREW,SKILL_TESLA_BOLT_COOLDOWN_M_5,,,
TESLA_BOLT,15,15,3100,208800,990000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_5,,,
TESLA_BOLT,16,15,3300,223200,1310000,SC_CREW,SKILL_TESLA_BOLT_COOLDOWN_M_5,,,
TESLA_BOLT,17,15,3700,244800,1645000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_5,,,
TESLA_BOLT,18,15,3900,259200,1850000,SC_CREW,SKILL_TESLA_BOLT_STUN_DURATION_M_5,,,
TESLA_SHIELD,1,4,15,180,8500,SC_CREW,SKILL_TESLA_SHIELD_HP_A_25,,,
TESLA_SHIELD,2,4,25,900,12500,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,3,5,50,3600,21500,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
TESLA_SHIELD,4,6,100,7200,22500,SC_CREW,SKILL_TESLA_SHIELD_HP_A_25,,,
TESLA_SHIELD,5,8,300,21600,24500,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,6,10,600,36000,47000,SC_CREW,SKILL_TESLA_SHIELD_HP_A_25,,,
TESLA_SHIELD,7,12,800,50400,71000,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
TESLA_SHIELD,8,13,900,57600,74000,SC_CREW,SKILL_TESLA_SHIELD_HP_A_25,,,
TESLA_SHIELD,9,15,1100,72000,98000,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,10,15,1300,86400,170000,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
TESLA_SHIELD,11,15,2100,140400,207000,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,12,15,2200,147600,248000,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
TESLA_SHIELD,13,15,2300,151200,310000,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,14,15,2400,158400,445000,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
TESLA_SHIELD,15,15,2500,165600,485000,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,16,15,2600,172800,620000,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
TESLA_SHIELD,17,15,2700,180000,750000,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,18,15,2900,194400,920000,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
TESLA_SHIELD,19,15,3100,208800,990000,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,20,15,3300,223200,1310000,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
TESLA_SHIELD,21,15,3500,230400,1500000,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,22,15,3700,244800,1645000,SC_CREW,SKILL_TESLA_SHIELD_DURATION_TESLA_SHIELD_M_3,,,
TESLA_SHIELD,23,15,3900,259200,1850000,SC_CREW,SKILL_TESLA_SHIELD_HP_M_5,,,
REGEN,1,4,15,180,8500,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,2,4,40,1800,17500,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,3,8,300,21600,24500,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,4,11,700,43200,62000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,5,14,1000,64800,80000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,6,15,1300,86400,170000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,7,15,2200,147600,248000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,8,15,2400,158400,445000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,9,15,2500,169200,525000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,10,15,2800,187200,860000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,11,15,3200,216000,1115000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,12,15,3600,237600,1605000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
REGEN,13,15,3900,259200,1850000,SC_CREW,SKILL_REGEN_HP_REGEN_M_5,,,
SHIELD,1,4,15,180,8500,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,2,4,25,900,12500,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,3,4,40,1800,17500,SC_CREW,SKILL_SMALL_SHIELD_HP_M_5,,,
SHIELD,4,6,100,7200,22500,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,5,7,200,14400,22500,SC_CREW,SKILL_SMALL_SHIELD_HP_M_5,,,
SHIELD,6,9,400,28800,33000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,7,10,600,36000,47000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,8,12,800,50400,71000,SC_CREW,SKILL_SMALL_SHIELD_HP_M_5,,,
SHIELD,9,13,900,57600,74000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,10,15,1100,72000,98000,SC_CREW,SKILL_SMALL_SHIELD_HP_M_5,,,
SHIELD,11,15,1200,79200,132000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,12,15,2100,136800,196000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,13,15,2100,140400,207000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,14,15,2200,147600,248000,SC_CREW,SKILL_SMALL_SHIELD_HP_M_5,,,
SHIELD,15,15,2300,151200,310000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,16,15,2400,158400,445000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,17,15,2400,162000,470000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,18,15,2500,169200,525000,SC_CREW,SKILL_SMALL_SHIELD_HP_M_5,,,
SHIELD,19,15,2600,172800,620000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,20,15,2800,187200,860000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,21,15,2900,194400,920000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,22,15,3100,208800,990000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,23,15,3200,216000,1115000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,24,15,3500,230400,1500000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,25,15,3600,237600,1605000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD,26,15,3800,252000,1695000,SC_CREW,SKILL_SMALL_SHIELD_HP_M_5,,,
SHIELD,27,15,3900,259200,1850000,SC_CREW,SKILL_SMALL_SHIELD_HP_A_10,,,
SHIELD_BIG,1,4,15,180,8500,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,2,4,20,600,9000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,3,4,40,1800,17500,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,4,5,50,3600,21500,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,5,6,100,7200,22500,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,6,8,300,21600,24500,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,7,9,400,28800,33000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,8,10,600,36000,47000,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,9,12,800,50400,71000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,10,13,900,57600,74000,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,11,14,1000,64800,80000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,12,15,1200,79200,132000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,13,15,1300,86400,170000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,14,15,2100,136800,196000,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,15,15,2200,144000,216000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,16,15,2200,147600,248000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,17,15,2300,154800,385000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,18,15,2400,158400,445000,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,19,15,2400,162000,470000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,20,15,2500,169200,525000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,21,15,2600,172800,620000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,22,15,2700,180000,750000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,23,15,2900,194400,920000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,24,15,3000,201600,940000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,25,15,3100,208800,990000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,26,15,3300,223200,1310000,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,27,15,3500,230400,1500000,SC_CREW,SKILL_BIG_SHIELD_HP_A_5,,,
SHIELD_BIG,28,15,3600,237600,1605000,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,29,15,3800,252000,1695000,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SHIELD_BIG,30,15,3900,259200,1850000,SC_CREW,SKILL_BIG_SHIELD_HP_M_5,,,
SPEED_PASSIVE,1,4,15,180,8500,SC_CREW,SKILL_TURBO_SPEED_M_5,,,
SPEED_PASSIVE,2,5,50,3600,21500,SC_CREW,SKILL_TURBO_SPEED_M_5,,,
SPEED_PASSIVE,3,8,300,21600,24500,SC_CREW,SKILL_TURBO_SPEED_M_5,,,
SPEED_PASSIVE,4,10,600,36000,47000,SC_CREW,SKILL_TURBO_SPEED_M_5,,,
AREA_HEAL,1,4,15,180,8500,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,2,4,25,900,12500,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,3,5,50,3600,21500,SC_CREW,SKILL_AREA_HEAL_COOLDOWN_M_3,,,
AREA_HEAL,4,8,300,21600,24500,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,5,10,600,36000,47000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,6,12,800,50400,71000,SC_CREW,SKILL_AREA_HEAL_COOLDOWN_M_3,,,
AREA_HEAL,7,14,1000,64800,80000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,8,15,1200,79200,132000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,9,15,2100,136800,196000,SC_CREW,SKILL_AREA_HEAL_COOLDOWN_M_3,,,
AREA_HEAL,10,15,2200,147600,248000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,11,15,2300,154800,385000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,12,15,2400,162000,470000,SC_CREW,SKILL_AREA_HEAL_COOLDOWN_M_3,,,
AREA_HEAL,13,15,2500,169200,525000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,14,15,2700,180000,750000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,15,15,2900,194400,920000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,16,15,3200,216000,1115000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,17,15,3500,230400,1500000,SC_CREW,SKILL_AREA_HEAL_COOLDOWN_M_3,,,
AREA_HEAL,18,15,3700,244800,1645000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
AREA_HEAL,19,15,3900,259200,1850000,SC_CREW,SKILL_AREA_HEAL_HP_REGEN_M_5,,,
HEALTH_PACK,1,4,15,180,8500,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,2,4,20,600,9000,SC_CREW,SKILL_HEALTH_PACK_HP_REGEN_M_5,,,
HEALTH_PACK,3,4,40,1800,17500,SC_CREW,SKILL_HEALTH_PACK_COOLDOWN_M_5,,,
HEALTH_PACK,4,5,50,3600,21500,SC_CREW,SKILL_HEALTH_PACK_RANGE_A_1,,,
HEALTH_PACK,5,7,200,14400,22500,SC_CREW,SKILL_HEALTH_PACK_HP_REGEN_M_5,,,
HEALTH_PACK,6,8,300,21600,24500,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,7,9,400,28800,33000,SC_CREW,SKILL_HEALTH_PACK_RANGE_A_1,,,
HEALTH_PACK,8,11,700,43200,62000,SC_CREW,SKILL_HEALTH_PACK_HP_REGEN_M_5,,,
HEALTH_PACK,9,12,800,50400,71000,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,10,14,1000,64800,80000,SC_CREW,SKILL_HEALTH_PACK_PROC_RATE_HEALING_CRIT_A_5,,,
HEALTH_PACK,11,15,1100,72000,98000,SC_CREW,SKILL_HEALTH_PACK_HP_REGEN_M_5,,,
HEALTH_PACK,12,15,1200,79200,132000,SC_CREW,SKILL_HEALTH_PACK_RANGE_A_1,,,
HEALTH_PACK,13,15,2100,136800,196000,SC_CREW,SKILL_HEALTH_PACK_COOLDOWN_M_5,,,
HEALTH_PACK,14,15,2100,140400,207000,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,15,15,2200,147600,248000,SC_CREW,SKILL_HEALTH_PACK_PROC_RATE_HEALING_CRIT_A_5,,,
HEALTH_PACK,16,15,2300,151200,310000,SC_CREW,SKILL_HEALTH_PACK_HP_REGEN_M_5,,,
HEALTH_PACK,17,15,2300,154800,385000,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,18,15,2400,162000,470000,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,19,15,2500,165600,485000,SC_CREW,SKILL_HEALTH_PACK_RANGE_A_1,,,
HEALTH_PACK,20,15,2500,169200,525000,SC_CREW,SKILL_HEALTH_PACK_HP_REGEN_M_5,,,
HEALTH_PACK,21,15,2700,180000,750000,SC_CREW,SKILL_HEALTH_PACK_HP_REGEN_M_5,,,
HEALTH_PACK,22,15,2800,187200,860000,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,23,15,3000,201600,940000,SC_CREW,SKILL_HEALTH_PACK_COOLDOWN_M_5,,,
HEALTH_PACK,24,15,3100,208800,990000,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,25,15,3200,216000,1115000,SC_CREW,SKILL_HEALTH_PACK_PROC_RATE_HEALING_CRIT_A_5,,,
HEALTH_PACK,26,15,3500,230400,1500000,SC_CREW,SKILL_HEALTH_PACK_HP_REGEN_M_5,,,
HEALTH_PACK,27,15,3600,237600,1605000,SC_CREW,SKILL_HEALTH_PACK_RANGE_A_1,,,
HEALTH_PACK,28,15,3800,252000,1695000,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
HEALTH_PACK,29,15,3900,259200,1850000,SC_CREW,SKILL_HEALTH_PACK_CRIT_BONUS_A_10,,,
LONG_RANGE_HEAL,1,4,15,180,8500,SC_CREW,SKILL_HEALTH_SHOT_HP_REGEN_M_5,,,
LONG_RANGE_HEAL,2,4,25,900,12500,SC_CREW,SKILL_HEALTH_SHOT_HP_REGEN_M_5,,,
LONG_RANGE_HEAL,3,6,100,7200,22500,SC_CREW,SKILL_HEALTH_SHOT_COOLDOWN_M_5,,,
LONG_RANGE_HEAL,4,8,300,21600,24500,SC_CREW,SKILL_HEALTH_SHOT_HP_REGEN_M_5,,,
LONG_RANGE_HEAL,5,11,700,43200,62000,SC_CREW,SKILL_HEALTH_SHOT_LONG_RANGE_HEAL_DISABLE_STUN,,,
LONG_RANGE_HEAL,6,13,900,57600,74000,SC_CREW,SKILL_HEALTH_SHOT_HP_REGEN_M_5,,,
LONG_RANGE_HEAL,7,15,1200,79200,132000,SC_CREW,SKILL_HEALTH_SHOT_COOLDOWN_M_5,,,
LONG_RANGE_HEAL,8,15,2100,136800,196000,SC_CREW,SKILL_HEALTH_SHOT_HP_REGEN_M_5,,,
LONG_RANGE_HEAL,9,15,2200,147600,248000,SC_CREW,SKILL_HEALTH_SHOT_COOLDOWN_M_5,,,
LONG_RANGE_HEAL,10,15,2300,154800,385000,SC_CREW,SKILL_HEALTH_SHOT_HP_REGEN_M_5,,,
LONG_RANGE_HEAL,11,15,2400,162000,470000,SC_CREW,SKILL_HEALTH_SHOT_COOLDOWN_M_5,,,
LONG_RANGE_HEAL,12,15,2600,172800,620000,SC_CREW,SKILL_HEALTH_SHOT_HP_REGEN_M_5,,,
LONG_RANGE_HEAL,13,15,2800,187200,860000,SC_CREW,SKILL_HEALTH_SHOT_COOLDOWN_M_5,,,
LONG_RANGE_HEAL,14,15,3100,208800,990000,SC_CREW,SKILL_HEALTH_SHOT_LONG_RANGE_HEAL_DISABLE_FROST,,,
LONG_RANGE_HEAL,15,15,3300,223200,1310000,SC_CREW,SKILL_HEALTH_SHOT_COOLDOWN_M_5,,,
LONG_RANGE_HEAL,16,15,3700,244800,1645000,SC_CREW,SKILL_HEALTH_SHOT_COOLDOWN_M_5,,,
LONG_RANGE_HEAL,17,15,3900,259200,1850000,SC_CREW,SKILL_HEALTH_SHOT_HP_REGEN_M_5,,,
SELF_HEAL,1,4,15,180,8500,SC_CREW,SKILL_SELF_HEAL_HP_REGEN_M_5,,,
SELF_HEAL,2,4,40,1800,17500,SC_CREW,SKILL_SELF_HEAL_COOLDOWN_M_5,,,
SELF_HEAL,3,7,200,14400,22500,SC_CREW,SKILL_SELF_HEAL_HP_REGEN_M_5,,,
SELF_HEAL,4,9,400,28800,33000,SC_CREW,SKILL_SELF_HEAL_COOLDOWN_M_5,,,
SELF_HEAL,5,12,800,50400,71000,SC_CREW,SKILL_SELF_HEAL_HP_REGEN_M_5,,,
SELF_HEAL,6,15,1100,72000,98000,SC_CREW,SKILL_SELF_HEAL_COOLDOWN_M_5,,,
SELF_HEAL,7,15,2100,136800,196000,SC_CREW,SKILL_SELF_HEAL_HP_REGEN_M_5,,,
