ID,IDText,Name,Category,Description,Icon,CrewIcon,SlotCategory,SlotCost,TalentRequirements,Tier,Rarity,Evolution,PerkSlots,BuyCurrency,BuyPrice,SellPrice,SalvageOutput,ValueName,ValueIcon,ValueBase,ValueMax,ValueGroupMax,ValueGroupMaxItem,ItemEvoPath,TruncateToInteger,CurveID,LevelCostID,Type,TypeID,Prefab,ShowInPerkInfo,LevelOffset,PowerLevelBase,PowerLevelMax,DamageAchievement,ObsoleteItem,,,,
57,V1_CARRONADE_R4_E3,ITEM_CARRONADE,CATEGORY_CARRONADE,ITEM_CARRONADE_DESCRIPTION,items/item_carronade_1,crew/crew_sailor_iteminfo,ATTACK,1,,6,4,3,3,SC_ITEM,5549450,2575500,,TEXT_DAMAGE,stats/stat_damage,61,86,86,V1_CARRONADE_R4_E3,,-1,DEFAULT_XP_R4_E3,,SKILL,CARRONADE_SKILL,weapons/Carronade_1,0,,449,566,,,,,,
58,V1_CARRONADE_R5_E1,ITEM_CARRONADE,CATEGORY_CARRONADE,ITEM_CARRONADE_DESCRIPTION,items/item_carronade_1,crew/crew_sailor_iteminfo,ATTACK,1,,5,5,1,2,SC_ITEM,3519650,1777600,,TEXT_DAMAGE,stats/stat_damage,32,55,109,V1_CARRONADE_R5_E3,,-1,DEFAULT_XP_R5_E1,,SKILL,CARRONADE_SKILL,weapons/Carronade_1,0,,573,726,,,,,,
59,V1_CARRONADE_R5_E2,ITEM_CARRONADE,CATEGORY_CARRONADE,ITEM_CARRONADE_DESCRIPTION,items/item_carronade_1,crew/crew_sailor_iteminfo,ATTACK,1,,6,5,2,3,SC_ITEM,6511350,2666400,,TEXT_DAMAGE,stats/stat_damage,55,81,109,V1_CARRONADE_R5_E3,,-1,DEFAULT_XP_R5_E2,,SKILL,CARRONADE_SKILL,weapons/Carronade_1,0,,712,865,,,,,,
60,V1_CARRONADE_R5_E3,ITEM_CARRONADE,CATEGORY_CARRONADE,ITEM_CARRONADE_DESCRIPTION,items/item_carronade_1,crew/crew_sailor_iteminfo,ATTACK,1,,7,5,3,4,SC_ITEM,11394870,4603990,,TEXT_DAMAGE,stats/stat_damage,81,109,109,V1_CARRONADE_R5_E3,,-1,DEFAULT_XP_R5_E3,,SKILL,CARRONADE_SKILL,weapons/Carronade_1,0,,796,949,,,,,,
61,V1_SPEED_PASSIVE_R1_E1,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,1,1,1,0,SC_ITEM,2280,1150,,TEXT_MULT,stats/stat_speed,0.05,0.08,0.14,V1_SPEED_PASSIVE_R1_E3,,0,DEFAULT_XP_R1_E1,,STAT,TURBO_STAT,,0,,100,127,,,,,,
62,V1_SPEED_PASSIVE_R1_E2,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,2,1,2,0,SC_ITEM,18220,6900,,TEXT_MULT,stats/stat_speed,0.08,0.11,0.14,V1_SPEED_PASSIVE_R1_E3,,0,DEFAULT_XP_R1_E2,,STAT,TURBO_STAT,,0,,136,163,,,,,,
63,V1_SPEED_PASSIVE_R1_E3,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,3,1,3,0,SC_ITEM,91080,27600,,TEXT_MULT,stats/stat_speed,0.11,0.14,0.14,V1_SPEED_PASSIVE_R1_E3,,0,DEFAULT_XP_R1_E3,,STAT,TURBO_STAT,,0,,168,195,,,,,,
64,V1_SPEED_PASSIVE_R2_E1,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,2,2,1,0,SC_ITEM,21410,10810,,TEXT_MULT,stats/stat_speed,0.1,0.17,0.32,V1_SPEED_PASSIVE_R2_E3,,0,DEFAULT_XP_R2_E1,,STAT,TURBO_STAT,,0,,120,183,,,,,,
65,V1_SPEED_PASSIVE_R2_E2,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,3,2,2,1,SC_ITEM,128430,54050,,TEXT_MULT,stats/stat_speed,0.17,0.23,0.32,V1_SPEED_PASSIVE_R2_E3,,0,DEFAULT_XP_R2_E2,,STAT,TURBO_STAT,,0,,192,255,,,,,,
66,V1_SPEED_PASSIVE_R2_E3,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,4,2,3,2,SC_ITEM,513700,194580,,TEXT_MULT,stats/stat_speed,0.23,0.32,0.32,V1_SPEED_PASSIVE_R2_E3,,0,DEFAULT_XP_R2_E3,,STAT,TURBO_STAT,,0,,258,321,,,,,,
67,V1_SPEED_PASSIVE_R3_E1,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,3,3,1,1,SC_ITEM,294190,128800,,TEXT_MULT,stats/stat_speed,0.16,0.24,0.4,V1_SPEED_PASSIVE_R3_E3,,0,DEFAULT_XP_R3_E1,,STAT,TURBO_STAT,,0,,144,234,,,,,,
68,V1_SPEED_PASSIVE_R3_E2,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,4,3,2,2,SC_ITEM,882570,371450,,TEXT_MULT,stats/stat_speed,0.24,0.32,0.4,V1_SPEED_PASSIVE_R3_E3,,0,DEFAULT_XP_R3_E2,,STAT,TURBO_STAT,,0,,249,339,,,,,,
69,V1_SPEED_PASSIVE_R3_E3,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,5,3,3,3,SC_ITEM,1765140,735480,,TEXT_MULT,stats/stat_speed,0.32,0.4,0.4,V1_SPEED_PASSIVE_R3_E3,,0,DEFAULT_XP_R3_E3,,STAT,TURBO_STAT,,0,,343,433,,,,,,
70,V1_SPEED_PASSIVE_R4_E1,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,4,4,1,1,SC_ITEM,1366200,690000,,TEXT_MULT,stats/stat_speed,0.23,0.3,0.46,V1_SPEED_PASSIVE_R4_E3,,0,DEFAULT_XP_R4_E1,,STAT,TURBO_STAT,,0,,167,284,,,,,,
71,V1_SPEED_PASSIVE_R4_E2,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,5,4,2,2,SC_ITEM,2732400,1242000,,TEXT_MULT,stats/stat_speed,0.3,0.38,0.46,V1_SPEED_PASSIVE_R4_E3,,0,DEFAULT_XP_R4_E2,,STAT,TURBO_STAT,,0,,295,412,,,,,,
72,V1_SPEED_PASSIVE_R4_E3,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,6,4,3,3,SC_ITEM,5054940,2346000,,TEXT_MULT,stats/stat_speed,0.38,0.46,0.46,V1_SPEED_PASSIVE_R4_E3,,0,DEFAULT_XP_R4_E3,,STAT,TURBO_STAT,,0,,449,566,,,,,,
73,V1_SPEED_PASSIVE_R5_E1,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,5,5,1,2,SC_ITEM,3206020,1619200,,TEXT_MULT,stats/stat_speed,0.27,0.34,0.5,V1_SPEED_PASSIVE_R5_E3,,0,DEFAULT_XP_R5_E1,,STAT,TURBO_STAT,,0,,573,726,,,,,,
74,V1_SPEED_PASSIVE_R5_E2,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,6,5,2,3,SC_ITEM,5931130,2428800,,TEXT_MULT,stats/stat_speed,0.34,0.42,0.5,V1_SPEED_PASSIVE_R5_E3,,0,DEFAULT_XP_R5_E2,,STAT,TURBO_STAT,,0,,712,865,,,,,,
75,V1_SPEED_PASSIVE_R5_E3,ITEM_SPEED_PASSIVE,CATEGORY_SPEED,ITEM_SPEED_PASSIVE_DESCRIPTION,items/item_speed_3,crew/crew_sailor_iteminfo,PASSIVE,1,,7,5,3,4,SC_ITEM,10379480,4193730,,TEXT_MULT,stats/stat_speed,0.42,0.5,0.5,V1_SPEED_PASSIVE_R5_E3,,0,DEFAULT_XP_R5_E3,,STAT,TURBO_STAT,,0,,796,949,,,,,,
76,V1_TORPEDO_R1_E1,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,1,1,1,0,SC_ITEM,5800,2930,,TEXT_DAMAGE,stats/stat_damage,182,254,399,V1_TORPEDO_R1_E3,,-1,2SLOT_XP_R1_E1,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,100,127,,,,,,
77,V1_TORPEDO_R1_E2,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,2,1,2,0,SC_ITEM,46340,17550,,TEXT_DAMAGE,stats/stat_damage,254,326,399,V1_TORPEDO_R1_E3,,-1,2SLOT_XP_R1_E2,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,136,163,,,,,,
78,V1_TORPEDO_R1_E3,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,3,1,3,0,SC_ITEM,231660,70200,,TEXT_DAMAGE,stats/stat_damage,326,399,399,V1_TORPEDO_R1_E3,,-1,2SLOT_XP_R1_E3,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,168,195,,,,,,
79,V1_TORPEDO_R2_E1,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,2,2,1,0,SC_ITEM,43560,22000,,TEXT_DAMAGE,stats/stat_damage,218,308,670,V1_TORPEDO_R2_E3,,-1,2SLOT_XP_R2_E1,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,120,183,,,,,,
80,V1_TORPEDO_R2_E2,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,3,2,2,1,SC_ITEM,261320,109980,,TEXT_DAMAGE,stats/stat_damage,308,435,670,V1_TORPEDO_R2_E3,,-1,2SLOT_XP_R2_E2,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,192,255,,,,,,
81,V1_TORPEDO_R2_E3,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,4,2,3,2,SC_ITEM,1045250,395930,,TEXT_DAMAGE,stats/stat_damage,435,670,670,V1_TORPEDO_R2_E3,,-1,2SLOT_XP_R2_E3,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,258,321,,,,,,
82,V1_TORPEDO_R3_E1,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,3,3,1,1,SC_ITEM,498850,218400,,TEXT_DAMAGE,stats/stat_damage,272,435,906,V1_TORPEDO_R3_E3,,-1,2SLOT_XP_R3_E1,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,144,234,,,,,,
83,V1_TORPEDO_R3_E2,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,4,3,2,2,SC_ITEM,1496530,629850,,TEXT_DAMAGE,stats/stat_damage,435,634,906,V1_TORPEDO_R3_E3,,-1,2SLOT_XP_R3_E2,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,249,339,,,,,,
84,V1_TORPEDO_R3_E3,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,5,3,3,3,SC_ITEM,2993050,1247110,,TEXT_DAMAGE,stats/stat_damage,634,906,906,V1_TORPEDO_R3_E3,,-1,2SLOT_XP_R3_E3,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,343,433,,,,,,
85,V1_TORPEDO_R4_E1,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,4,4,1,1,SC_ITEM,2084940,1053000,,TEXT_DAMAGE,stats/stat_damage,344,580,1195,V1_TORPEDO_R4_E3,,-1,2SLOT_XP_R4_E1,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,167,284,,,,,,
86,V1_TORPEDO_R4_E2,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,5,4,2,2,SC_ITEM,4169880,1895400,,TEXT_DAMAGE,stats/stat_damage,580,851,1195,V1_TORPEDO_R4_E3,,-1,2SLOT_XP_R4_E2,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,295,412,,,,,,
87,V1_TORPEDO_R4_E3,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,6,4,3,3,SC_ITEM,7714280,3315000,,TEXT_DAMAGE,stats/stat_damage,851,1195,1195,V1_TORPEDO_R4_E3,,-1,2SLOT_XP_R4_E3,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,449,566,,,,,,
88,V1_TORPEDO_R5_E1,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,5,5,1,2,SC_ITEM,4530240,2288000,,TEXT_DAMAGE,stats/stat_damage,435,761,1521,V1_TORPEDO_R5_E3,,-1,2SLOT_XP_R5_E1,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,573,726,,,,,,
89,V1_TORPEDO_R5_E2,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,6,5,2,3,SC_ITEM,8380950,3432000,,TEXT_DAMAGE,stats/stat_damage,761,1123,1521,V1_TORPEDO_R5_E3,,-1,2SLOT_XP_R5_E2,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,712,865,,,,,,
90,V1_TORPEDO_R5_E3,ITEM_TORPEDO,CATEGORY_TORPEDO,ITEM_TORPEDO_DESCRIPTION,items/item_torpedo_1,crew/crew_diver_iteminfo,ATTACK,2,,7,5,3,4,SC_ITEM,14666660,4859260,,TEXT_DAMAGE,stats/stat_damage,1123,1521,1521,V1_TORPEDO_R5_E3,,-1,2SLOT_XP_R5_E3,,SKILL,TORPEDO_SKILL,weapons/Big_Torpedo,0,,796,949,,,,,,
91,V1_TORPEDO_FAST_R1_E1,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,1,1,1,0,SC_ITEM,2520,1270,,TEXT_DAMAGE,stats/stat_damage,113,157,247,V1_TORPEDO_FAST_R1_E3,,-1,DEFAULT_XP_R1_E1,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,100,127,,,,,,
92,V1_TORPEDO_FAST_R1_E2,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,2,1,2,0,SC_ITEM,20100,7620,,TEXT_DAMAGE,stats/stat_damage,157,202,247,V1_TORPEDO_FAST_R1_E3,,-1,DEFAULT_XP_R1_E2,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,136,163,,,,,,
93,V1_TORPEDO_FAST_R1_E3,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,3,1,3,0,SC_ITEM,100490,30450,,TEXT_DAMAGE,stats/stat_damage,202,247,247,V1_TORPEDO_FAST_R1_E3,,-1,DEFAULT_XP_R1_E3,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,168,195,,,,,,
94,V1_TORPEDO_FAST_R2_E1,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,2,2,1,0,SC_ITEM,23620,11930,,TEXT_DAMAGE,stats/stat_damage,135,191,415,V1_TORPEDO_FAST_R2_E3,,-1,DEFAULT_XP_R2_E1,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,120,183,,,,,,
95,V1_TORPEDO_FAST_R2_E2,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,3,2,2,1,SC_ITEM,141690,59640,,TEXT_DAMAGE,stats/stat_damage,191,269,415,V1_TORPEDO_FAST_R2_E3,,-1,DEFAULT_XP_R2_E2,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,192,255,,,,,,
96,V1_TORPEDO_FAST_R2_E3,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,4,2,3,2,SC_ITEM,566740,214680,,TEXT_DAMAGE,stats/stat_damage,269,415,415,V1_TORPEDO_FAST_R2_E3,,-1,DEFAULT_XP_R2_E3,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,258,321,,,,,,
97,V1_TORPEDO_FAST_R3_E1,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,3,3,1,1,SC_ITEM,324570,142100,,TEXT_DAMAGE,stats/stat_damage,169,269,561,V1_TORPEDO_FAST_R3_E3,,-1,DEFAULT_XP_R3_E1,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,144,234,,,,,,
98,V1_TORPEDO_FAST_R3_E2,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,4,3,2,2,SC_ITEM,973700,409810,,TEXT_DAMAGE,stats/stat_damage,269,393,561,V1_TORPEDO_FAST_R3_E3,,-1,DEFAULT_XP_R3_E2,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,249,339,,,,,,
99,V1_TORPEDO_FAST_R3_E3,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,5,3,3,3,SC_ITEM,1947400,811420,,TEXT_DAMAGE,stats/stat_damage,393,561,561,V1_TORPEDO_FAST_R3_E3,,-1,DEFAULT_XP_R3_E3,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,343,433,,,,,,
100,V1_TORPEDO_FAST_R4_E1,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,4,4,1,1,SC_ITEM,1507280,761250,,TEXT_DAMAGE,stats/stat_damage,213,359,740,V1_TORPEDO_FAST_R4_E3,,-1,DEFAULT_XP_R4_E1,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,167,284,,,,,,
101,V1_TORPEDO_FAST_R4_E2,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,5,4,2,2,SC_ITEM,3014550,1370250,,TEXT_DAMAGE,stats/stat_damage,359,527,740,V1_TORPEDO_FAST_R4_E3,,-1,DEFAULT_XP_R4_E2,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,295,412,,,,,,
102,V1_TORPEDO_FAST_R4_E3,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,6,4,3,3,SC_ITEM,5576920,2588250,,TEXT_DAMAGE,stats/stat_damage,527,740,740,V1_TORPEDO_FAST_R4_E3,,-1,DEFAULT_XP_R4_E3,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,449,566,,,,,,
103,V1_TORPEDO_FAST_R5_E1,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,5,5,1,2,SC_ITEM,3537080,1786400,,TEXT_DAMAGE,stats/stat_damage,269,471,942,V1_TORPEDO_FAST_R5_E3,,-1,DEFAULT_XP_R5_E1,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,573,726,,,,,,
104,V1_TORPEDO_FAST_R5_E2,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,6,5,2,3,SC_ITEM,6543590,2679600,,TEXT_DAMAGE,stats/stat_damage,471,695,942,V1_TORPEDO_FAST_R5_E3,,-1,DEFAULT_XP_R5_E2,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,712,865,,,,,,
105,V1_TORPEDO_FAST_R5_E3,ITEM_TORPEDO_FAST,CATEGORY_TORPEDO,ITEM_TORPEDO_FAST_DESCRIPTION,items/item_torpedo_2,crew/crew_diver_iteminfo,ATTACK,1,,7,5,3,4,SC_ITEM,11451280,4626780,,TEXT_DAMAGE,stats/stat_damage,695,942,942,V1_TORPEDO_FAST_R5_E3,,-1,DEFAULT_XP_R5_E3,,SKILL,TORPEDO_SKILL_FAST,weapons/Fast_Torpedo,0,,796,949,,,,,,
106,V1_MORTAR_R1_E1,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,1,1,1,0,SC_ITEM,2430,1230,,TEXT_DAMAGE,stats/stat_damage,90,126,198,V1_MORTAR_R1_E3,,-1,DEFAULT_XP_R1_E1,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,100,127,,,,,,
107,V1_MORTAR_R1_E2,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,2,1,2,0,SC_ITEM,19410,7350,,TEXT_DAMAGE,stats/stat_damage,126,162,198,V1_MORTAR_R1_E3,,-1,DEFAULT_XP_R1_E2,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,136,163,,,,,,
108,V1_MORTAR_R1_E3,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,3,1,3,0,SC_ITEM,97020,29400,,TEXT_DAMAGE,stats/stat_damage,162,198,198,V1_MORTAR_R1_E3,,-1,DEFAULT_XP_R1_E3,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,168,195,,,,,,
109,V1_MORTAR_R2_E1,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,2,2,1,0,SC_ITEM,22800,11520,,TEXT_DAMAGE,stats/stat_damage,108,153,332,V1_MORTAR_R2_E3,,-1,DEFAULT_XP_R2_E1,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,120,183,,,,,,
110,V1_MORTAR_R2_E2,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,3,2,2,1,SC_ITEM,136800,57580,,TEXT_DAMAGE,stats/stat_damage,153,216,332,V1_MORTAR_R2_E3,,-1,DEFAULT_XP_R2_E2,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,192,255,,,,,,
111,V1_MORTAR_R2_E3,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,4,2,3,2,SC_ITEM,547200,207270,,TEXT_DAMAGE,stats/stat_damage,216,332,332,V1_MORTAR_R2_E3,,-1,DEFAULT_XP_R2_E3,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,258,321,,,,,,
112,V1_MORTAR_R3_E1,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,3,3,1,1,SC_ITEM,313380,137200,,TEXT_DAMAGE,stats/stat_damage,135,216,449,V1_MORTAR_R3_E3,,-1,DEFAULT_XP_R3_E1,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,144,234,,,,,,
113,V1_MORTAR_R3_E2,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,4,3,2,2,SC_ITEM,940130,395680,,TEXT_DAMAGE,stats/stat_damage,216,314,449,V1_MORTAR_R3_E3,,-1,DEFAULT_XP_R3_E2,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,249,339,,,,,,
114,V1_MORTAR_R3_E3,ITEM_MORTAR,CATEGORY_MORTAR,ITEM_MORTAR_DESCRIPTION,items/item_mortar_1,crew/crew_mortarman_iteminfo,ATTACK,1,,5,3,3,3,SC_ITEM,1880250,783440,,TEXT_DAMAGE,stats/stat_damage,314,449,449,V1_MORTAR_R3_E3,,-1,DEFAULT_XP_R3_E3,,SKILL,MORTAR_SKILL,weapons/Mortar_1,0,,343,433,,,,,,
