ID,IDText,ItemName,Name,ExclusionGroups ,Perks,Icon,Background,CrewIcon,SkillGroupIcon,FittingGroup,Rarity,BuyCurrency,BuyPrice,SellPrice,SalvagePrice,SalvageCurrency,BuffContributionMultiplier,PowerLevel,PowerLevelFactor,
284,EVENT_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE_R3,PERK_ITEM_NAME_CANNON_CRIT_CHANCE_AND_DAMAGE,PERK_NAME_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE,EVENT_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE,PERK_SNIPER_CANNON_CRIT_R3,PERK_SNIPER_CANNON_DAMAGE_2,stats/stat_crit,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
285,EVENT_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE_R4,PERK_ITEM_NAME_CANNON_CRIT_CHANCE_AND_DAMAGE,PERK_NAME_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE,EVENT_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE,PERK_SNIPER_CANNON_CRIT_R4,PERK_SNIPER_CANNON_DAMAGE_3,stats/stat_crit,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
286,EVENT_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE_R5,PERK_ITEM_NAME_CANNON_CRIT_CHANCE_AND_DAMAGE,PERK_NAME_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE,EVENT_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE,PERK_SNIPER_CANNON_CRIT_R4,PERK_SNIPER_CANNON_DAMAGE_4,stats/stat_crit,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
287,EVENT_MORTAR_DAMAGE_TO_SLOWED_DAMAGE_R2,PERK_ITEM_NAME_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,PERK_ITEM_NAME_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,EVENT_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,PERK_MORTAR_DAMAGE_TO_SLOWED_R2,EVENT_PERK_MORTAR_DAMAGE_1,stats/stat_damage_to_slowed,items/perk_border_event_2,crew/crew_mortarman_iteminfo,talents/mortars,MORTAR,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
288,EVENT_MORTAR_DAMAGE_TO_SLOWED_DAMAGE_R3,PERK_ITEM_NAME_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,PERK_ITEM_NAME_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,EVENT_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,PERK_MORTAR_DAMAGE_TO_SLOWED_R3,EVENT_PERK_MORTAR_DAMAGE_2,stats/stat_damage_to_slowed,items/perk_border_event_3,crew/crew_mortarman_iteminfo,talents/mortars,MORTAR,3,SC_ITEM,550000,180000,10,HC,,,0.15
289,EVENT_MORTAR_DAMAGE_TO_SLOWED_DAMAGE_R4,PERK_ITEM_NAME_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,PERK_ITEM_NAME_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,EVENT_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,PERK_MORTAR_DAMAGE_TO_SLOWED_R4,EVENT_PERK_MORTAR_DAMAGE_3,stats/stat_damage_to_slowed,items/perk_border_event_4,crew/crew_mortarman_iteminfo,talents/mortars,MORTAR,4,SC_ITEM,1500000,350000,25,HC,,,0.2
290,EVENT_MORTAR_DAMAGE_TO_SLOWED_DAMAGE_R5,PERK_ITEM_NAME_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,PERK_ITEM_NAME_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,EVENT_MORTAR_DAMAGE_TO_SLOWED_DAMAGE,PERK_MORTAR_DAMAGE_TO_SLOWED_R4,EVENT_PERK_MORTAR_DAMAGE_4,stats/stat_damage_to_slowed,items/perk_border_event_5,crew/crew_mortarman_iteminfo,talents/mortars,MORTAR,5,SC_ITEM,2800000,500000,100,HC,,,0.25
291,EVENT_TRIPLE_TORPEDO_DAMAGE_SPEED_R2,PERK_ITEM_NAME_TRIPLE_TORPEDO_DAMAGE_SPEED,PERK_ITEM_NAME_TRIPLE_TORPEDO_DAMAGE_SPEED,TRIPLE_TORPEDO_DAMAGE_SPEED,EVENT_PERK_TRIPLE_TORPEDO_DAMAGE_R2,EVENT_PERK_TORPEDO_SPEED_1,stats/stat_damage,items/perk_border_event_2,crew/crew_diver_iteminfo,items/item_torpedo_3,TRIPLE_TORPEDO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
292,EVENT_TRIPLE_TORPEDO_DAMAGE_SPEED_R3,PERK_ITEM_NAME_TRIPLE_TORPEDO_DAMAGE_SPEED,PERK_ITEM_NAME_TRIPLE_TORPEDO_DAMAGE_SPEED,TRIPLE_TORPEDO_DAMAGE_SPEED,EVENT_PERK_TRIPLE_TORPEDO_DAMAGE_R3,EVENT_PERK_TORPEDO_SPEED_2,stats/stat_damage,items/perk_border_event_3,crew/crew_diver_iteminfo,items/item_torpedo_3,TRIPLE_TORPEDO,3,SC_ITEM,550000,180000,10,HC,,,0.15
293,EVENT_TRIPLE_TORPEDO_DAMAGE_SPEED_R4,PERK_ITEM_NAME_TRIPLE_TORPEDO_DAMAGE_SPEED,PERK_ITEM_NAME_TRIPLE_TORPEDO_DAMAGE_SPEED,TRIPLE_TORPEDO_DAMAGE_SPEED,EVENT_PERK_TRIPLE_TORPEDO_DAMAGE_R4,EVENT_PERK_TORPEDO_SPEED_3,stats/stat_damage,items/perk_border_event_4,crew/crew_diver_iteminfo,items/item_torpedo_3,TRIPLE_TORPEDO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
294,EVENT_TRIPLE_TORPEDO_DAMAGE_SPEED_R5,PERK_ITEM_NAME_TRIPLE_TORPEDO_DAMAGE_SPEED,PERK_ITEM_NAME_TRIPLE_TORPEDO_DAMAGE_SPEED,TRIPLE_TORPEDO_DAMAGE_SPEED,EVENT_PERK_TRIPLE_TORPEDO_DAMAGE_R4,EVENT_PERK_TORPEDO_SPEED_4,stats/stat_damage,items/perk_border_event_5,crew/crew_diver_iteminfo,items/item_torpedo_3,TRIPLE_TORPEDO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
295,MINIGUN_DAMAGE_R2,PERK_ITEM_NAME_MINIGUN_DAMAGE,PERK_NAME_DAMAGE,,PERK_MINIGUN_DAMAGE_R2,stats/stat_damage,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
296,MINIGUN_DAMAGE_R3,PERK_ITEM_NAME_MINIGUN_DAMAGE,PERK_NAME_DAMAGE,,PERK_MINIGUN_DAMAGE_R3,stats/stat_damage,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,3,SC_ITEM,550000,180000,10,HC,,,0.1,
297,MINIGUN_DAMAGE_R4,PERK_ITEM_NAME_MINIGUN_DAMAGE,PERK_NAME_DAMAGE,,PERK_MINIGUN_DAMAGE_R4,stats/stat_damage,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
298,MINIGUN_DAMAGE_R5,PERK_ITEM_NAME_MINIGUN_DAMAGE,PERK_NAME_DAMAGE,,PERK_MINIGUN_DAMAGE_R5,stats/stat_damage,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
299,MINIGUN_COOLDOWN_R2,PERK_ITEM_NAME_MINIGUN_COOLDOWN,PERK_NAME_COOLDOWN,,PERK_MINIGUN_COOLDOWN_R2,stats/stat_cooldown,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
300,MINIGUN_COOLDOWN_R3,PERK_ITEM_NAME_MINIGUN_COOLDOWN,PERK_NAME_COOLDOWN,,PERK_MINIGUN_COOLDOWN_R3,stats/stat_cooldown,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,3,SC_ITEM,550000,180000,10,HC,,,0.1,
301,MINIGUN_COOLDOWN_R4,PERK_ITEM_NAME_MINIGUN_COOLDOWN,PERK_NAME_COOLDOWN,,PERK_MINIGUN_COOLDOWN_R4,stats/stat_cooldown,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
302,MINIGUN_COOLDOWN_R5,PERK_ITEM_NAME_MINIGUN_COOLDOWN,PERK_NAME_COOLDOWN,,PERK_MINIGUN_COOLDOWN_R5,stats/stat_cooldown,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
303,MINIGUN_DAMAGE_TO_BURNING_R2,PERK_ITEM_NAME_MINIGUN_FIRE_DAMAGE,PERK_NAME_DAMAGE_TO_BURNING,,PERK_MINIGUN_DAMAGE_TO_BURNING_R2,stats/stat_burn,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
304,MINIGUN_DAMAGE_TO_BURNING_R3,PERK_ITEM_NAME_MINIGUN_FIRE_DAMAGE,PERK_NAME_DAMAGE_TO_BURNING,,PERK_MINIGUN_DAMAGE_TO_BURNING_R3,stats/stat_burn,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,3,SC_ITEM,550000,180000,10,HC,,,0.1,
305,MINIGUN_DAMAGE_TO_BURNING_R4,PERK_ITEM_NAME_MINIGUN_FIRE_DAMAGE,PERK_NAME_DAMAGE_TO_BURNING,,PERK_MINIGUN_DAMAGE_TO_BURNING_R4,stats/stat_burn,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
306,MINIGUN_DAMAGE_TO_BURNING_R5,PERK_ITEM_NAME_MINIGUN_FIRE_DAMAGE,PERK_NAME_DAMAGE_TO_BURNING,,PERK_MINIGUN_DAMAGE_TO_BURNING_R5,stats/stat_burn,,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
307,EVENT_FLARE_GUN_COOLDOWN_PROJSPD_R2,PERK_NAME_FLARE_GUN_COOLDOWN_PROJSPD,PERK_NAME_FLARE_GUN_COOLDOWN_PROJSPD,EVENT_FLARE_GUN_COOLDOWN_PROJSPD,PERK_EVENT_FLARE_GUN_COOLDOWN_2,PERK_EVENT_FLARE_GUN_SPEED_M_5,stats/stat_cooldown,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_flare_gun_1,FLARE_GUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
308,EVENT_FLARE_GUN_COOLDOWN_PROJSPD_R3,PERK_NAME_FLARE_GUN_COOLDOWN_PROJSPD,PERK_NAME_FLARE_GUN_COOLDOWN_PROJSPD,EVENT_FLARE_GUN_COOLDOWN_PROJSPD,PERK_EVENT_FLARE_GUN_COOLDOWN_4,PERK_EVENT_FLARE_GUN_SPEED_M_7,stats/stat_cooldown,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_flare_gun_1,FLARE_GUN,3,SC_ITEM,550000,180000,10,HC,,,0.15
309,EVENT_FLARE_GUN_COOLDOWN_PROJSPD_R4,PERK_NAME_FLARE_GUN_COOLDOWN_PROJSPD,PERK_NAME_FLARE_GUN_COOLDOWN_PROJSPD,EVENT_FLARE_GUN_COOLDOWN_PROJSPD,PERK_EVENT_FLARE_GUN_COOLDOWN_6,PERK_EVENT_FLARE_GUN_SPEED_M_10,stats/stat_cooldown,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_flare_gun_1,FLARE_GUN,4,SC_ITEM,1500000,350000,25,HC,,,0.2
310,EVENT_FLARE_GUN_COOLDOWN_PROJSPD_R5,PERK_NAME_FLARE_GUN_COOLDOWN_PROJSPD,PERK_NAME_FLARE_GUN_COOLDOWN_PROJSPD,EVENT_FLARE_GUN_COOLDOWN_PROJSPD,PERK_EVENT_FLARE_GUN_COOLDOWN_6,PERK_EVENT_FLARE_GUN_SPEED_M_13,stats/stat_cooldown,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_flare_gun_1,FLARE_GUN,5,SC_ITEM,2800000,500000,100,HC,,,0.25
311,EVENT_FIRE_BOMB_COOLDOWN_FLIGHTTIME_R2,PERK_NAME_FIRE_BOMB_COOLDOWN_FLIGHTTIME,PERK_NAME_FIRE_BOMB_COOLDOWN_FLIGHTTIME,EVENT_FIRE_BOMB_COOLDOWN_FLIGHTTIME,PERK_EVENT_FIRE_BOMB_COOLDOWN_2,PERK_EVENT_FIRE_BOMB_SPEED_M_5,stats/stat_cooldown,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_fire_bomb_1,FIRE_BOMB,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
312,EVENT_FIRE_BOMB_COOLDOWN_FLIGHTTIME_R3,PERK_NAME_FIRE_BOMB_COOLDOWN_FLIGHTTIME,PERK_NAME_FIRE_BOMB_COOLDOWN_FLIGHTTIME,EVENT_FIRE_BOMB_COOLDOWN_FLIGHTTIME,PERK_EVENT_FIRE_BOMB_COOLDOWN_4,PERK_EVENT_FIRE_BOMB_SPEED_M_7,stats/stat_cooldown,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_fire_bomb_1,FIRE_BOMB,3,SC_ITEM,550000,180000,10,HC,,,0.15
313,EVENT_FIRE_BOMB_COOLDOWN_FLIGHTTIME_R4,PERK_NAME_FIRE_BOMB_COOLDOWN_FLIGHTTIME,PERK_NAME_FIRE_BOMB_COOLDOWN_FLIGHTTIME,EVENT_FIRE_BOMB_COOLDOWN_FLIGHTTIME,PERK_EVENT_FIRE_BOMB_COOLDOWN_6,PERK_EVENT_FIRE_BOMB_SPEED_M_10,stats/stat_cooldown,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_fire_bomb_1,FIRE_BOMB,4,SC_ITEM,1500000,350000,25,HC,,,0.2
314,EVENT_FIRE_BOMB_COOLDOWN_FLIGHTTIME_R5,PERK_NAME_FIRE_BOMB_COOLDOWN_FLIGHTTIME,PERK_NAME_FIRE_BOMB_COOLDOWN_FLIGHTTIME,EVENT_FIRE_BOMB_COOLDOWN_FLIGHTTIME,PERK_EVENT_FIRE_BOMB_COOLDOWN_6,PERK_EVENT_FIRE_BOMB_SPEED_M_13,stats/stat_cooldown,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_fire_bomb_1,FIRE_BOMB,5,SC_ITEM,2800000,500000,100,HC,,,0.25
315,EVENT_NAPALM_DURATION_FLIGHTTIME_R2,PERK_NAME_NAPALM_DURATION_FLIGHTTIME,PERK_NAME_NAPALM_DURATION_FLIGHTTIME,EVENT_NAPALM_DURATION_FLIGHTTIME,PERK_EVENT_NAPALM_DURATION_R2,PERK_EVENT_NAPALM_SPEED_M_5,stats/stat_duration,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_napalm_1,NAPALM,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
316,EVENT_NAPALM_DURATION_FLIGHTTIME_R3,PERK_NAME_NAPALM_DURATION_FLIGHTTIME,PERK_NAME_NAPALM_DURATION_FLIGHTTIME,EVENT_NAPALM_DURATION_FLIGHTTIME,PERK_EVENT_NAPALM_DURATION_R3,PERK_EVENT_NAPALM_SPEED_M_7,stats/stat_duration,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_napalm_1,NAPALM,3,SC_ITEM,550000,180000,10,HC,,,0.15
317,EVENT_NAPALM_DURATION_FLIGHTTIME_R4,PERK_NAME_NAPALM_DURATION_FLIGHTTIME,PERK_NAME_NAPALM_DURATION_FLIGHTTIME,EVENT_NAPALM_DURATION_FLIGHTTIME,PERK_EVENT_NAPALM_DURATION_R4,PERK_EVENT_NAPALM_SPEED_M_10,stats/stat_duration,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_napalm_1,NAPALM,4,SC_ITEM,1500000,350000,25,HC,,,0.2
318,EVENT_NAPALM_DURATION_FLIGHTTIME_R5,PERK_NAME_NAPALM_DURATION_FLIGHTTIME,PERK_NAME_NAPALM_DURATION_FLIGHTTIME,EVENT_NAPALM_DURATION_FLIGHTTIME,PERK_EVENT_NAPALM_DURATION_R4,PERK_EVENT_NAPALM_SPEED_M_13,stats/stat_duration,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_napalm_1,NAPALM,5,SC_ITEM,2800000,500000,100,HC,,,0.25
319,EVENT_MINIGUN_DAMAGE_RANGE_R2,PERK_ITEM_NAME_MINIGUN_DAMAGE_RANGE,PERK_ITEM_NAME_MINIGUN_DAMAGE_RANGE,EVENT_MINIGUN_DAMAGE_RANGE,PERK_MINIGUN_DAMAGE_R2,PERK_EVENT_MINIGUN_RANGE_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
320,EVENT_MINIGUN_DAMAGE_RANGE_R3,PERK_ITEM_NAME_MINIGUN_DAMAGE_RANGE,PERK_ITEM_NAME_MINIGUN_DAMAGE_RANGE,EVENT_MINIGUN_DAMAGE_RANGE,PERK_MINIGUN_DAMAGE_R3,PERK_EVENT_MINIGUN_RANGE_M_8,stats/stat_damage,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,3,SC_ITEM,550000,180000,10,HC,,,0.15
321,EVENT_MINIGUN_DAMAGE_RANGE_R4,PERK_ITEM_NAME_MINIGUN_DAMAGE_RANGE,PERK_ITEM_NAME_MINIGUN_DAMAGE_RANGE,EVENT_MINIGUN_DAMAGE_RANGE,PERK_MINIGUN_DAMAGE_R4,PERK_EVENT_MINIGUN_RANGE_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,4,SC_ITEM,1500000,350000,25,HC,,,0.2
322,EVENT_MINIGUN_DAMAGE_RANGE_R5,PERK_ITEM_NAME_MINIGUN_DAMAGE_RANGE,PERK_ITEM_NAME_MINIGUN_DAMAGE_RANGE,EVENT_MINIGUN_DAMAGE_RANGE,PERK_MINIGUN_DAMAGE_R4,PERK_EVENT_MINIGUN_RANGE_M_12,stats/stat_damage,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,5,SC_ITEM,2800000,500000,100,HC,,,0.25
323,EVENT_MINIGUN_DAMAGE_TO_BURNING_PROJSPD_R2,PERK_ITEM_NAME_DAMAGE_TO_BURNING_PROJSPD,PERK_ITEM_NAME_DAMAGE_TO_BURNING_PROJSPD,MINIGUN_DAMAGE_TO_BURNING_PROJSPD,PERK_MINIGUN_DAMAGE_TO_BURNING_R2,PERK_EVENT_MINIGUN_SPEED_M_5,stats/stat_burn,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
324,EVENT_MINIGUN_DAMAGE_TO_BURNING_PROJSPD_R3,PERK_ITEM_NAME_DAMAGE_TO_BURNING_PROJSPD,PERK_ITEM_NAME_DAMAGE_TO_BURNING_PROJSPD,MINIGUN_DAMAGE_TO_BURNING_PROJSPD,PERK_MINIGUN_DAMAGE_TO_BURNING_R3,PERK_EVENT_MINIGUN_SPEED_M_7,stats/stat_burn,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,3,SC_ITEM,550000,180000,10,HC,,,0.15
325,EVENT_MINIGUN_DAMAGE_TO_BURNING_PROJSPD_R4,PERK_ITEM_NAME_DAMAGE_TO_BURNING_PROJSPD,PERK_ITEM_NAME_DAMAGE_TO_BURNING_PROJSPD,MINIGUN_DAMAGE_TO_BURNING_PROJSPD,PERK_MINIGUN_DAMAGE_TO_BURNING_R4,PERK_EVENT_MINIGUN_SPEED_M_10,stats/stat_burn,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,4,SC_ITEM,1500000,350000,25,HC,,,0.2
326,EVENT_MINIGUN_DAMAGE_TO_BURNING_PROJSPD_R5,PERK_ITEM_NAME_DAMAGE_TO_BURNING_PROJSPD,PERK_ITEM_NAME_DAMAGE_TO_BURNING_PROJSPD,MINIGUN_DAMAGE_TO_BURNING_PROJSPD,PERK_MINIGUN_DAMAGE_TO_BURNING_R4,PERK_EVENT_MINIGUN_SPEED_M_13,stats/stat_burn,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_minigun,MINIGUN,5,SC_ITEM,2800000,500000,100,HC,,,0.25
327,EVENT_MINE_DAMAGE_RANGE_R2,PERK_ITEM_NAME_MINE_DAMAGE_RANGE,PERK_ITEM_NAME_MINE_DAMAGE_RANGE,EVENT_MINE_DAMAGE_RANGE,PERK_MINE_DAMAGE_R2,PERK_EVENT_MINE_RANGE_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_bomber_iteminfo,items/item_mine_1,MINE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
328,EVENT_MINE_DAMAGE_RANGE_R3,PERK_ITEM_NAME_MINE_DAMAGE_RANGE,PERK_ITEM_NAME_MINE_DAMAGE_RANGE,EVENT_MINE_DAMAGE_RANGE,PERK_MINE_DAMAGE_R3,PERK_EVENT_MINE_RANGE_M_8,stats/stat_damage,items/perk_border_event_3,crew/crew_bomber_iteminfo,items/item_mine_1,MINE,3,SC_ITEM,550000,180000,10,HC,,,0.15
329,EVENT_MINE_DAMAGE_RANGE_R4,PERK_ITEM_NAME_MINE_DAMAGE_RANGE,PERK_ITEM_NAME_MINE_DAMAGE_RANGE,EVENT_MINE_DAMAGE_RANGE,PERK_MINE_DAMAGE_R4,PERK_EVENT_MINE_RANGE_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_bomber_iteminfo,items/item_mine_1,MINE,4,SC_ITEM,1500000,350000,25,HC,,,0.2
330,EVENT_MINE_DAMAGE_RANGE_R5,PERK_ITEM_NAME_MINE_DAMAGE_RANGE,PERK_ITEM_NAME_MINE_DAMAGE_RANGE,EVENT_MINE_DAMAGE_RANGE,PERK_MINE_DAMAGE_R4,PERK_EVENT_MINE_RANGE_M_12,stats/stat_damage,items/perk_border_event_5,crew/crew_bomber_iteminfo,items/item_mine_1,MINE,5,SC_ITEM,2800000,500000,100,HC,,,0.25
331,EVENT_MISSILE_DAMAGE_COOLDOWN_R2,PERK_ITEM_NAME_MISSILE_DAMAGE_COOLDOWN,PERK_ITEM_NAME_MISSILE_DAMAGE_COOLDOWN,EVENT_MISSILE_DAMAGE_COOLDOWN,PERK_MISSILE_DAMAGE_R2,PERK_EVENT_MISSILE_COOLDOWN_1,stats/stat_damage,items/perk_border_event_2,crew/crew_bomber_iteminfo,items/item_missile_1,MISSILE_LAUNCHERS,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
332,EVENT_MISSILE_DAMAGE_COOLDOWN_R3,PERK_ITEM_NAME_MISSILE_DAMAGE_COOLDOWN,PERK_ITEM_NAME_MISSILE_DAMAGE_COOLDOWN,EVENT_MISSILE_DAMAGE_COOLDOWN,PERK_MISSILE_DAMAGE_R3,PERK_EVENT_MISSILE_COOLDOWN_2,stats/stat_damage,items/perk_border_event_3,crew/crew_bomber_iteminfo,items/item_missile_1,MISSILE_LAUNCHERS,3,SC_ITEM,550000,180000,10,HC,,,0.15
333,EVENT_MISSILE_DAMAGE_COOLDOWN_R4,PERK_ITEM_NAME_MISSILE_DAMAGE_COOLDOWN,PERK_ITEM_NAME_MISSILE_DAMAGE_COOLDOWN,EVENT_MISSILE_DAMAGE_COOLDOWN,PERK_MISSILE_DAMAGE_R4,PERK_EVENT_MISSILE_COOLDOWN_3,stats/stat_damage,items/perk_border_event_4,crew/crew_bomber_iteminfo,items/item_missile_1,MISSILE_LAUNCHERS,4,SC_ITEM,1500000,350000,25,HC,,,0.2
334,EVENT_MISSILE_DAMAGE_COOLDOWN_R5,PERK_ITEM_NAME_MISSILE_DAMAGE_COOLDOWN,PERK_ITEM_NAME_MISSILE_DAMAGE_COOLDOWN,EVENT_MISSILE_DAMAGE_COOLDOWN,PERK_MISSILE_DAMAGE_R4,PERK_EVENT_MISSILE_COOLDOWN_4,stats/stat_damage,items/perk_border_event_5,crew/crew_bomber_iteminfo,items/item_missile_1,MISSILE_LAUNCHERS,5,SC_ITEM,2800000,500000,100,HC,,,0.25
335,EVENT_BIG_TORPEDO_DAMAGE_SPEED_R2,PERK_ITEM_NAME_BIG_TORPEDO_DAMAGE_SPEED,PERK_ITEM_NAME_BIG_TORPEDO_DAMAGE_SPEED,BIG_TORPEDO_DAMAGE_SPEED,PERK_BIG_TORPEDO_DAMAGE_R2,EVENT_PERK_BIG_TORPEDO_SPEED_1,stats/stat_damage,items/perk_border_event_2,crew/crew_diver_iteminfo,items/item_torpedo_3,BIG_TORPEDO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
336,EVENT_BIG_TORPEDO_DAMAGE_SPEED_R3,PERK_ITEM_NAME_BIG_TORPEDO_DAMAGE_SPEED,PERK_ITEM_NAME_BIG_TORPEDO_DAMAGE_SPEED,BIG_TORPEDO_DAMAGE_SPEED,PERK_BIG_TORPEDO_DAMAGE_R3,EVENT_PERK_BIG_TORPEDO_SPEED_2,stats/stat_damage,items/perk_border_event_3,crew/crew_diver_iteminfo,items/item_torpedo_3,BIG_TORPEDO,3,SC_ITEM,550000,180000,10,HC,,,0.15
337,EVENT_BIG_TORPEDO_DAMAGE_SPEED_R4,PERK_ITEM_NAME_BIG_TORPEDO_DAMAGE_SPEED,PERK_ITEM_NAME_BIG_TORPEDO_DAMAGE_SPEED,BIG_TORPEDO_DAMAGE_SPEED,PERK_BIG_TORPEDO_DAMAGE_R4,EVENT_PERK_BIG_TORPEDO_SPEED_3,stats/stat_damage,items/perk_border_event_4,crew/crew_diver_iteminfo,items/item_torpedo_3,BIG_TORPEDO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
338,EVENT_BIG_TORPEDO_DAMAGE_SPEED_R5,PERK_ITEM_NAME_BIG_TORPEDO_DAMAGE_SPEED,PERK_ITEM_NAME_BIG_TORPEDO_DAMAGE_SPEED,BIG_TORPEDO_DAMAGE_SPEED,PERK_BIG_TORPEDO_DAMAGE_R4,EVENT_PERK_BIG_TORPEDO_SPEED_4,stats/stat_damage,items/perk_border_event_5,crew/crew_diver_iteminfo,items/item_torpedo_3,BIG_TORPEDO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
339,EVENT_STANDARD_CANNON_DAMAGE_SPEED_R2,PERK_ITEM_NAME_STANDARD_CANNON_DAMAGE_SPEED,PERK_ITEM_NAME_STANDARD_CANNON_DAMAGE_SPEED,EVENT_STANDARD_CANNON_DAMAGE_SPEED,PERK_STANDARD_CANNON_DAMAGE_ADD_R2,PERK_EVENT_STANDARD_CANNON_SPEED_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,talents/cannons,STANDARD_CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
